obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode
210,99942,2004 MN4,W0077E,2004-12-26 17:08:02.688000+00:00,13.81521,-28.71856,18.6,R,097,USNOA2,CCD
211,99942,2004 MN4,W0077E,2004-12-26 17:09:05.760000+00:00,13.81696,-28.71772,18.4,R,097,USNOA2,CCD
212,99942,2004 MN4,W0077E,2004-12-26 17:10:08.832000+00:00,13.81879,-28.71681,18.3,R,097,USNOA2,CCD
213,99942,2004 MN4,W0077E,2004-12-26 17:11:12.768000+00:00,13.82062,-28.71597,18.1,R,097,USNOA2,CCD
214,99942,2004 MN4,W0077E,2004-12-26 17:12:16.704000+00:00,13.82279,-28.715,18.7,R,097,USNOA2,CCD
215,99942,2004 MN4,W0077E,2004-12-26 17:19:45.120000+00:00,13.83596,-28.70878,17.8,R,097,USNOA2,CCD
216,99942,2004 MN4,W0077E,2004-12-26 17:20:49.056000+00:00,13.83783,-28.70797,18.4,R,097,USNOA2,CCD
217,99942,2004 MN4,W0077E,2004-12-26 17:26:04.416000+00:00,13.84692,-28.7035,17.8,R,097,USNOA2,CCD
218,99942,2004 MN4,W0077E,2004-12-26 17:29:53.376000+00:00,13.85354,-28.70039,18.6,R,097,USNOA2,CCD
219,99942,2004 MN4,W0077E,2004-12-26 17:30:57.312000+00:00,13.85542,-28.69947,18.1,R,097,USNOA2,CCD
220,99942,2004 MN4,W0077E,2004-12-26 17:32:02.976000+00:00,13.85733,-28.69856,18.3,R,097,USNOA2,CCD
221,99942,2004 MN4,W0077E,2004-12-26 17:33:05.184000+00:00,13.85917,-28.69772,18.1,R,097,USNOA2,CCD
222,99942,2004 MN4,W0077E,2004-12-26 17:34:08.256000+00:00,13.86117,-28.69675,19.3,R,097,USNOA2,CCD
223,99942,2004 MN4,W0077E,2004-12-26 17:36:14.400000+00:00,13.86479,-28.69494,19.3,R,097,USNOA2,CCD
224,99942,2004 MN4,W0077E,2004-12-26 17:38:24+00:00,13.86854,-28.69322,18.2,R,097,USNOA2,CCD
225,99942,2004 MN4,W0077E,2004-12-26 17:39:27.072000+00:00,13.87058,-28.69231,19.3,R,097,USNOA2,CCD
226,99942,2004 MN4,W0077E,2004-12-26 17:45:52.416000+00:00,13.88162,-28.68706,18.4,R,097,USNOA2,CCD
227,99942,2004 MN4,W0077E,2004-12-26 17:46:54.624000+00:00,13.8835,-28.68625,18.3,R,097,USNOA2,CCD
228,99942,2004 MN4,W0077E,2004-12-26 17:49:04.224000+00:00,13.88733,-28.68428,18.7,R,097,USNOA2,CCD
229,99942,2004 MN4,W0077E,2004-12-26 17:50:09.024000+00:00,13.88933,-28.68333,18.2,R,097,USNOA2,CCD
230,99942,2004 MN4,W0077E,2004-12-26 17:58:48.288000+00:00,13.90475,-28.67586,18.1,R,097,USNOA2,CCD
231,99942,2004 MN4,W0077E,2004-12-26 17:59:51.360000+00:00,13.90654,-28.675,19.0,R,097,USNOA2,CCD
232,99942,2004 MN4,W0077E,2004-12-26 18:00:57.888000+00:00,13.90825,-28.67431,19.4,R,097,USNOA2,CCD
233,99942,2004 MN4,W0077E,2004-12-26 18:04:09.696000+00:00,13.91387,-28.6715,19.0,R,097,USNOA2,CCD
234,99942,2004 MN4,JS00134,2004-12-27 01:42:24.768000+00:00,14.76904,-28.29417,16.9,V,H06,USNOB1,CCD
235,99942,2004 MN4,JS00134,2004-12-27 01:48:54.432000+00:00,14.78037,-28.28864,17.0,V,H06,USNOB1,CCD
236,99942,2004 MN4,JS00134,2004-12-27 01:55:21.504000+00:00,14.7915,-28.28336,17.2,V,H06,USNOB1,CCD
237,99942,2004 MN4,JS00134,2004-12-27 02:01:26.112000+00:00,14.80196,-28.27831,17.3,V,H06,USNOB1,CCD
238,99942,2004 MN4,W00785,2004-12-27 16:15:09.216000+00:00,16.34575,-27.56561,16.2,R,097,USNOA2,CCD
239,99942,2004 MN4,W00785,2004-12-27 16:47:51.360000+00:00,16.40058,-27.53822,16.2,R,097,USNOA2,CCD
240,99942,2004 MN4,W00785,2004-12-27 17:15:00+00:00,16.44604,-27.51525,16.1,R,097,USNOA2,CCD
241,99942,2004 MN4,W00785,2004-12-27 17:44:57.984000+00:00,16.49637,-27.48964,16.1,R,097,USNOA2,CCD
242,99942,2004 MN4,K04M04N,2004-12-27 17:45:50.688000+00:00,16.51188,-27.49142,16.9,R,952,USNOA2,CCD
243,99942,2004 MN4,K04M04N,2004-12-27 17:47:29.184000+00:00,16.51458,-27.48969,17.2,R,952,USNOA2,CCD
244,99942,2004 MN4,K04M04N,2004-12-27 17:49:39.648000+00:00,16.51817,-27.48797,16.9,R,952,USNOA2,CCD
245,99942,2004 MN4,K04M04N,2004-12-27 17:54:01.440000+00:00,16.52542,-27.48428,16.8,R,952,USNOA2,CCD
246,99942,2004 MN4,K04M04N,2004-12-27 17:58:22.368000+00:00,16.53279,-27.48061,16.8,R,952,USNOA2,CCD
247,99942,2004 MN4,K04M04N,2004-12-27 18:01:38.496000+00:00,16.53833,-27.47794,16.4,R,952,USNOA2,CCD
248,99942,2004 MN4,K04M04N,2004-12-27 18:07:05.952000+00:00,16.54742,-27.47339,16.6,R,952,USNOA2,CCD
249,99942,2004 MN4,W00785,2004-12-27 18:08:15.936000+00:00,16.53563,-27.46972,16.1,R,097,USNOA2,CCD
250,99942,2004 MN4,K04M04N,2004-12-27 18:11:27.744000+00:00,16.55479,-27.46983,16.7,R,952,USNOA2,CCD
251,99942,2004 MN4,K04M04N,2004-12-27 18:15:49.536000+00:00,16.56208,-27.46622,17.0,R,952,USNOA2,CCD
252,99942,2004 MN4,K04M04N,2004-12-27 18:17:52.224000+00:00,16.5655,-27.46456,16.7,V,941,UCAC2,CCD
253,99942,2004 MN4,K04M04N,2004-12-27 18:20:10.464000+00:00,16.56942,-27.4625,16.9,R,952,USNOA2,CCD
254,99942,2004 MN4,K04M04N,2004-12-27 18:20:24.288000+00:00,16.56975,-27.46242,16.6,V,941,UCAC2,CCD
255,99942,2004 MN4,K04M04N,2004-12-27 18:24:32.256000+00:00,16.57675,-27.45881,16.8,R,952,USNOA2,CCD
256,99942,2004 MN4,K04M04N,2004-12-27 18:25:29.280000+00:00,16.57829,-27.45822,16.8,V,941,UCAC2,CCD
257,99942,2004 MN4,K04M04N,2004-12-27 18:27:11.232000+00:00,16.58117,-27.45678,16.7,V,941,UCAC2,CCD
258,99942,2004 MN4,K04M04N,2004-12-27 18:32:50.784000+00:00,16.59063,-27.45208,17.0,V,941,UCAC2,CCD
259,99942,2004 MN4,,2004-12-27 18:49:00.192000+00:00,16.61725,-27.43858,16.5,V,170,UCAC2,CCD
260,99942,2004 MN4,,2004-12-27 18:51:32.256000+00:00,16.62146,-27.43647,16.6,V,170,UCAC2,CCD
261,99942,2004 MN4,,2004-12-27 18:52:35.328000+00:00,16.62325,-27.43558,16.7,V,170,UCAC2,CCD
262,99942,2004 MN4,,2004-12-27 19:00:09.792000+00:00,16.63592,-27.42922,16.7,V,170,UCAC2,CCD
263,99942,2004 MN4,,2004-12-27 19:01:50.016000+00:00,16.63875,-27.42786,16.9,V,170,UCAC2,CCD
264,99942,2004 MN4,K04M04N,2004-12-27 19:03:42.336000+00:00,16.64254,-27.42589,17.2,R,952,UCAC2,CCD
265,99942,2004 MN4,,2004-12-27 19:04:34.176000+00:00,16.64329,-27.42556,16.9,V,170,UCAC2,CCD
266,99942,2004 MN4,K04M04N,2004-12-27 19:12:09.504000+00:00,16.65675,-27.41892,17.2,R,952,UCAC2,CCD
267,99942,2004 MN4,K04M04N,2004-12-27 19:20:52.224000+00:00,16.67129,-27.41147,17.0,R,952,UCAC2,CCD
268,99942,2004 MN4,K04M04N,2004-12-27 19:29:35.808000+00:00,16.68608,-27.40411,17.2,R,952,UCAC2,CCD
269,99942,2004 MN4,K04M04N,2004-12-27 19:38:18.528000+00:00,16.70046,-27.39681,17.4,R,952,UCAC2,CCD
270,99942,2004 MN4,K04M04N,2004-12-27 19:46:59.520000+00:00,16.71529,-27.38922,17.2,R,952,UCAC2,CCD
271,99942,2004 MN4,K04M04N,2004-12-28 02:01:46.848000+00:00,17.37346,-27.07428,17.6,R,649,UCAC2,CCD
272,99942,2004 MN4,K04M04N,2004-12-28 02:05:53.952000+00:00,17.38071,-27.07072,17.8,R,649,UCAC2,CCD
273,99942,2004 MN4,K04M04N,2004-12-28 02:10:00.192000+00:00,17.38704,-27.06678,17.4,R,649,UCAC2,CCD
274,99942,2004 MN4,K04M04N,2004-12-28 02:14:06.432000+00:00,17.39404,-27.06361,17.5,R,649,UCAC2,CCD
275,99942,2004 MN4,K04M04N,2004-12-28 02:18:12.672000+00:00,17.40092,-27.06014,17.4,R,649,UCAC2,CCD
276,99942,2004 MN4,K04M04N,2004-12-28 10:07:22.656000+00:00,18.21171,-26.641,16.5,V,428,UCAC2,CCD
277,99942,2004 MN4,K04M04N,2004-12-28 10:08:56.832000+00:00,18.21429,-26.63958,16.5,V,428,UCAC2,CCD
278,99942,2004 MN4,K04M04N,2004-12-28 10:10:31.008000+00:00,18.217,-26.63825,16.8,V,428,UCAC2,CCD
279,99942,2004 MN4,K04M04N,2004-12-28 10:12:05.184000+00:00,18.2195,-26.63689,16.6,V,428,UCAC2,CCD
280,99942,2004 MN4,K04M04N,2004-12-28 10:13:39.360000+00:00,18.22183,-26.63553,16.6,V,428,UCAC2,CCD
281,99942,2004 MN4,K04M04N,2004-12-29 00:35:48.768000+00:00,19.69679,-25.92775,16.7,R,734,UCAC2,CCD
282,99942,2004 MN4,K04M04N,2004-12-29 00:37:24.672000+00:00,19.69917,-25.92644,16.9,R,734,UCAC2,CCD
283,99942,2004 MN4,K04M04N,2004-12-29 00:39:00.576000+00:00,19.70192,-25.92503,17.0,R,734,UCAC2,CCD
284,99942,2004 MN4,K04M04N,2004-12-29 00:40:37.344000+00:00,19.70433,-25.92375,16.7,R,734,UCAC2,CCD
285,99942,2004 MN4,K04M04N,2004-12-29 10:17:54.240000+00:00,20.65433,-25.43189,17.4,V,300,UNK,CCD
286,99942,2004 MN4,K04M04N,2004-12-29 10:20:21.984000+00:00,20.65817,-25.43036,17.3,V,300,UNK,CCD
287,99942,2004 MN4,K04M04N,2004-12-29 10:22:49.728000+00:00,20.66246,-25.42786,17.7,V,300,UNK,CCD
288,99942,2004 MN4,K04M04N,2004-12-29 10:33:34.272000+00:00,20.671,-25.396,17.1,V,428,UCAC2,CCD
289,99942,2004 MN4,K04M04N,2004-12-29 10:35:07.584000+00:00,20.67312,-25.39464,16.9,V,428,UCAC2,CCD
290,99942,2004 MN4,K04M04N,2004-12-29 10:36:42.624000+00:00,20.67554,-25.39342,17.1,V,428,UCAC2,CCD
291,99942,2004 MN4,K04M04N,2004-12-29 10:38:17.664000+00:00,20.67833,-25.392,16.8,V,428,UCAC2,CCD
292,99942,2004 MN4,K04M04N,2004-12-29 10:39:50.976000+00:00,20.68054,-25.39056,17.1,V,428,UCAC2,CCD
293,99942,2004 MN4,K04M04N,2004-12-30 11:34:51.974000+00:00,23.064721,-24.116197,16.6,R,422,UCAC2,CCD
294,99942,2004 MN4,K04M04N,2004-12-30 11:36:07.229000+00:00,23.066579,-24.115117,16.6,R,422,UCAC2,CCD
295,99942,2004 MN4,K04M04N,2004-12-30 11:37:35.011000+00:00,23.068746,-24.113825,16.7,R,422,UCAC2,CCD
296,99942,2004 MN4,K04M04N,2004-12-30 11:52:41.952000+00:00,23.09171,-24.09953,16.8,R,423,UCAC2,CCD
297,99942,2004 MN4,K04M04N,2004-12-30 12:01:15.168000+00:00,23.10454,-24.09206,16.9,R,423,UCAC2,CCD
298,99942,2004 MN4,K04M04N,2004-12-30 17:04:47.424000+00:00,23.59533,-23.86114,17.3,V,434,USNOA2,CCD
299,99942,2004 MN4,K04M04N,2004-12-30 17:07:17.760000+00:00,23.59838,-23.85972,17.2,V,434,USNOA2,CCD
300,99942,2004 MN4,K04M04N,2004-12-30 17:10:26.112000+00:00,23.60333,-23.85728,17.4,V,434,USNOA2,CCD
301,99942,2004 MN4,K04M04N,2004-12-30 17:12:34.848000+00:00,23.60692,-23.85556,16.7,R,587,USNOA2,CCD
302,99942,2004 MN4,K04M04N,2004-12-30 17:13:16.320000+00:00,23.60692,-23.85514,17.2,V,434,USNOA2,CCD
303,99942,2004 MN4,K04M04N,2004-12-30 17:15:12.096000+00:00,23.61038,-23.85322,16.7,R,587,USNOA2,CCD
304,99942,2004 MN4,K04M04N,2004-12-30 17:15:56.160000+00:00,23.61096,-23.85267,17.1,V,434,USNOA2,CCD
305,99942,2004 MN4,K04M04N,2004-12-30 17:20:24+00:00,23.618,-23.849,16.6,R,587,USNOA2,CCD
306,99942,2004 MN4,K04M04N,2004-12-30 17:25:47.136000+00:00,23.62596,-23.84431,17.0,R,587,USNOA2,CCD
307,99942,2004 MN4,K04M04N,2004-12-30 17:28:22.656000+00:00,23.63,-23.84239,16.6,R,587,USNOA2,CCD
308,99942,2004 MN4,K04M04N,2004-12-30 20:13:20.640000+00:00,23.87142,-23.70097,16.3,R,176,UCAC2,CCD
309,99942,2004 MN4,K04M04N,2004-12-30 20:14:07.296000+00:00,23.87267,-23.70028,16.4,R,176,UCAC2,CCD
310,99942,2004 MN4,K04M04N,2004-12-30 20:14:53.088000+00:00,23.87379,-23.69964,16.3,R,176,UCAC2,CCD
311,99942,2004 MN4,K04M04N,2004-12-30 20:15:39.744000+00:00,23.87487,-23.69897,16.4,R,176,UCAC2,CCD
312,99942,2004 MN4,K04M04N,2004-12-30 20:16:26.400000+00:00,23.87604,-23.69833,16.4,R,176,UCAC2,CCD
313,99942,2004 MN4,K04M04N,2004-12-31 01:05:08.736000+00:00,24.30542,-23.43181,17.1,R,I77,UCAC2,CCD
314,99942,2004 MN4,K04M04N,2004-12-31 01:05:41.568000+00:00,24.30608,-23.43142,17.2,R,I77,UCAC2,CCD
315,99942,2004 MN4,K04M04N,2004-12-31 01:06:15.264000+00:00,24.30733,-23.43081,17.5,R,I77,UCAC2,CCD
316,99942,2004 MN4,K04M04N,2004-12-31 01:19:15.456000+00:00,24.34833,-23.44019,17.4,R,715,UCAC2,CCD
317,99942,2004 MN4,K04M04N,2004-12-31 01:35:53.376000+00:00,24.372,-23.42614,17.3,R,715,UCAC2,CCD
318,99942,2004 MN4,K04M04N,2004-12-31 01:44:13.632000+00:00,24.38379,-23.41917,17.2,R,715,UCAC2,CCD
319,99942,2004 MN4,K04M04N,2004-12-31 01:48:27.648000+00:00,24.38608,-23.417,17.7,R,734,UCAC2,CCD
320,99942,2004 MN4,K04M04N,2004-12-31 01:51:47.232000+00:00,24.39083,-23.41394,17.7,R,734,UCAC2,CCD
321,99942,2004 MN4,K04M04N,2004-12-31 01:52:52.896000+00:00,24.39608,-23.41181,17.3,R,715,UCAC2,CCD
322,99942,2004 MN4,K04M04N,2004-12-31 01:55:05.088000+00:00,24.39546,-23.41117,17.7,R,734,UCAC2,CCD
323,99942,2004 MN4,K04M04N,2004-12-31 11:17:38.112000+00:00,25.22804,-22.90908,16.5,R,423,UCAC2,CCD
324,99942,2004 MN4,K04M04N,2004-12-31 11:28:38.208000+00:00,25.24354,-22.89964,16.5,R,423,UCAC2,CCD
325,99942,2004 MN4,K04M04N,2004-12-31 11:41:38.400000+00:00,25.26187,-22.88831,16.5,R,423,UCAC2,CCD
326,99942,2004 MN4,K04M04N,2004-12-31 11:51:38.016000+00:00,25.27604,-22.87953,16.5,R,423,UCAC2,CCD
327,99942,2004 MN4,K04M04N,2004-12-31 17:48:34.848000+00:00,25.81788,-22.60567,17.7,V,104,USNOA2,CCD
328,99942,2004 MN4,K04M04N,2004-12-31 17:52:23.808000+00:00,25.82329,-22.60233,,,104,USNOA2,CCD
329,99942,2004 MN4,K04M04N,2004-12-31 17:55:37.344000+00:00,25.82783,-22.59961,,,104,USNOA2,CCD
330,99942,2004 MN4,JS00137,2005-01-01 04:13:22.080000+00:00,26.70833,-22.07678,16.7,V,H06,USNOB1,CCD
331,99942,2004 MN4,JS00137,2005-01-01 04:23:53.664000+00:00,26.72267,-22.06778,16.6,V,H06,USNOB1,CCD
332,99942,2004 MN4,JS00137,2005-01-01 04:39:17.280000+00:00,26.7435,-22.05458,16.7,V,H06,USNOB1,CCD
333,99942,2004 MN4,K04M04N,2005-01-01 17:04:44.832000+00:00,27.81496,-21.43467,16.8,R,185,USNOB1,CCD
334,99942,2004 MN4,K04M04N,2005-01-01 17:14:00.384000+00:00,27.82721,-21.42719,16.5,R,185,USNOB1,CCD
335,99942,2004 MN4,K04M04N,2005-01-01 17:44:57.984000+00:00,27.86758,-21.40075,17.1,V,434,USNOA2,CCD
336,99942,2004 MN4,K04M04N,2005-01-01 17:48:24.480000+00:00,27.87225,-21.39819,16.6,V,434,USNOA2,CCD
337,99942,2004 MN4,K04M04N,2005-01-01 17:51:13.824000+00:00,27.87537,-21.39619,17.7,V,434,USNOA2,CCD
338,99942,2004 MN4,K04M04N,2005-01-01 17:54:38.592000+00:00,27.88,-21.39306,17.4,V,434,USNOA2,CCD
339,99942,2004 MN4,K04M04N,2005-01-01 18:06:36.576000+00:00,27.89967,-21.38178,16.5,R,952,USNOA2,CCD
340,99942,2004 MN4,K04M04N,2005-01-01 18:17:28.896000+00:00,27.91408,-21.37278,16.3,R,952,USNOA2,CCD
341,99942,2004 MN4,K04M04N,2005-01-01 18:33:49.536000+00:00,27.93538,-21.35922,16.5,R,952,USNOA2,CCD
342,99942,2004 MN4,K04M04N,2005-01-01 18:47:49.344000+00:00,27.95021,-21.34869,,,A30,UCAC2,CCD
343,99942,2004 MN4,K04M04N,2005-01-01 18:49:30.432000+00:00,27.95237,-21.34733,,,A30,UCAC2,CCD
344,99942,2004 MN4,K04M04N,2005-01-01 19:01:02.496000+00:00,27.97092,-21.33664,16.4,R,952,USNOA2,CCD
345,99942,2004 MN4,K04M04N,2005-01-01 19:02:09.024000+00:00,27.96896,-21.33683,,,A30,UCAC2,CCD
346,99942,2004 MN4,K04M04N,2005-01-01 19:08:33.504000+00:00,27.97742,-21.33156,,,A30,UCAC2,CCD
347,99942,2004 MN4,K04M04N,2005-01-01 19:17:23.136000+00:00,27.99229,-21.323,16.1,R,952,USNOA2,CCD
348,99942,2004 MN4,K04M04N,2005-01-01 19:45:18.432000+00:00,28.02892,-21.29975,16.0,V,941,UCAC2,CCD
349,99942,2004 MN4,K04M04N,2005-01-01 19:47:34.944000+00:00,28.03192,-21.29783,16.4,V,941,UCAC2,CCD
350,99942,2004 MN4,K04M04N,2005-01-01 19:50:08.736000+00:00,28.03521,-21.29567,16.2,V,941,UCAC2,CCD
351,99942,2004 MN4,K04M04N,2005-01-01 19:52:07.968000+00:00,28.03779,-21.29394,16.2,V,941,UCAC2,CCD
352,99942,2004 MN4,JS00138,2005-01-02 03:13:49.440000+00:00,28.64312,-20.92556,17.6,V,H06,USNOB1,CCD
353,99942,2004 MN4,JS00138,2005-01-02 03:17:18.528000+00:00,28.64763,-20.92267,17.3,V,H06,USNOB1,CCD
354,99942,2004 MN4,JS00138,2005-01-02 03:21:23.040000+00:00,28.65267,-20.91919,17.5,V,H06,USNOB1,CCD
355,99942,2004 MN4,K04M04N,2005-01-02 10:38:40.128000+00:00,29.24917,-20.55828,17.3,V,300,UNK,CCD
356,99942,2004 MN4,K04M04N,2005-01-02 10:41:08.736000+00:00,29.25225,-20.55619,16.9,V,300,UNK,CCD
357,99942,2004 MN4,K04M04N,2005-01-02 10:43:35.616000+00:00,29.25525,-20.55419,17.1,V,300,UNK,CCD
358,99942,2004 MN4,K04M04N,2005-01-02 10:46:05.088000+00:00,29.25846,-20.55214,17.2,V,300,UNK,CCD
359,99942,2004 MN4,K04M04N,2005-01-02 10:48:31.104000+00:00,29.26162,-20.55011,17.2,V,300,UNK,CCD
360,99942,2004 MN4,K04M04N,2005-01-02 10:58:41.952000+00:00,29.27429,-20.54153,17.1,V,300,UNK,CCD
361,99942,2004 MN4,K04M04N,2005-01-02 18:08:49.632000+00:00,29.85633,-20.18853,16.6,R,952,USNOA2,CCD
362,99942,2004 MN4,K04M04N,2005-01-02 18:13:09.696000+00:00,29.86171,-20.18508,16.9,R,952,USNOA2,CCD
363,99942,2004 MN4,K04M04N,2005-01-02 18:17:30.624000+00:00,29.86713,-20.18144,17.1,R,952,USNOA2,CCD
364,99942,2004 MN4,K04M04N,2005-01-02 18:21:50.688000+00:00,29.87246,-20.17803,17.1,R,952,USNOA2,CCD
365,99942,2004 MN4,K04M04N,2005-01-02 18:26:10.752000+00:00,29.87779,-20.17444,17.0,R,952,USNOA2,CCD
366,99942,2004 MN4,k04m04n,2005-01-02 18:48:11.808000+00:00,29.90125,-20.15711,17.0,V,589,USNOSA2,CCD
367,99942,2004 MN4,k04m04n,2005-01-02 19:13:10.848000+00:00,29.93217,-20.13642,17.2,V,589,USNOSA2,CCD
368,99942,2004 MN4,K04M04N,2005-01-02 19:15:22.176000+00:00,29.93958,-20.13622,17.4,R,J95,UCAC2,CCD
369,99942,2004 MN4,K04M04N,2005-01-02 19:26:15.360000+00:00,29.95325,-20.12739,17.4,R,J95,UCAC2,CCD
370,99942,2004 MN4,K04M04N,2005-01-02 19:37:12+00:00,29.96692,-20.11833,17.4,R,J95,UCAC2,CCD
371,99942,2004 MN4,k04m04n,2005-01-02 19:38:10.752000+00:00,29.96354,-20.11581,17.2,V,589,USNOSA2,CCD
372,99942,2004 MN4,k04m04n,2005-01-02 20:03:10.656000+00:00,29.99496,-20.09517,17.3,V,589,USNOSA2,CCD
373,99942,2004 MN4,k04m04n,2005-01-02 20:28:11.424000+00:00,30.02604,-20.07444,17.0,V,589,USNOSA2,CCD
374,99942,2004 MN4,K04M04N,2005-01-03 17:26:24.288000+00:00,31.663,-19.05311,16.7,R,185,USNOB1,CCD
375,99942,2004 MN4,,2005-01-03 17:30:51.264000+00:00,31.66717,-19.04894,16.8,V,589,USNOSA2,CCD
376,99942,2004 MN4,K04M04N,2005-01-03 17:31:00.768000+00:00,31.66842,-19.0495,16.7,R,185,USNOB1,CCD
377,99942,2004 MN4,K04M04N,2005-01-03 17:36:44.640000+00:00,31.67546,-19.04508,16.7,R,185,USNOB1,CCD
378,99942,2004 MN4,K04M04N,2005-01-03 17:43:18.624000+00:00,31.68317,-19.03975,16.7,R,185,USNOB1,CCD
379,99942,2004 MN4,K04M04N,2005-01-03 18:02:21.696000+00:00,31.70488,-19.02383,17.6,V,104,USNOA2,CCD
380,99942,2004 MN4,K04M04N,2005-01-03 18:04:48.576000+00:00,31.70804,-19.02186,16.9,V,104,USNOA2,CCD
381,99942,2004 MN4,K04M04N,2005-01-03 18:07:19.776000+00:00,31.71104,-19.01986,17.1,V,104,USNOA2,CCD
382,99942,2004 MN4,,2005-01-03 18:15:51.264000+00:00,31.72046,-19.01281,17.1,V,589,USNOSA2,CCD
383,99942,2004 MN4,K04M04N,2005-01-03 18:19:15.168000+00:00,31.72558,-19.01047,16.8,R,587,USNOA2,CCD
384,99942,2004 MN4,K04M04N,2005-01-03 18:21:50.688000+00:00,31.72871,-19.00881,17.0,R,587,USNOA2,CCD
385,99942,2004 MN4,K04M04N,2005-01-03 18:24:27.072000+00:00,31.73187,-19.00658,16.9,R,587,USNOA2,CCD
386,99942,2004 MN4,K04M04N,2005-01-03 18:35:09.024000+00:00,31.74525,-18.99786,16.9,V,A13,UCAC2,CCD
387,99942,2004 MN4,K04M04N,2005-01-03 18:41:19.680000+00:00,31.75267,-18.99289,16.8,V,A13,UCAC2,CCD
388,99942,2004 MN4,K04M04N,2005-01-03 18:47:08.736000+00:00,31.75954,-18.98819,16.8,V,A13,UCAC2,CCD
389,99942,2004 MN4,K04M04N,2005-01-03 18:52:35.328000+00:00,31.76604,-18.98383,16.8,V,A13,UCAC2,CCD
390,99942,2004 MN4,,2005-01-03 19:05:50.208000+00:00,31.77979,-18.97247,16.9,V,589,USNOSA2,CCD
391,99942,2004 MN4,K04M04N,2005-01-03 19:20:40.128000+00:00,31.79946,-18.96114,16.8,V,A13,UCAC2,CCD
392,99942,2004 MN4,K04M04N,2005-01-03 19:26:16.224000+00:00,31.80608,-18.95667,16.9,V,A13,UCAC2,CCD
393,99942,2004 MN4,K04M04N,2005-01-03 19:27:06.336000+00:00,31.80563,-18.95583,,,A30,UCAC2,CCD
394,99942,2004 MN4,K04M04N,2005-01-03 19:31:49.728000+00:00,31.81271,-18.95214,16.9,V,A13,UCAC2,CCD
395,99942,2004 MN4,K04M04N,2005-01-03 19:32:39.840000+00:00,31.81229,-18.95131,,,A30,UCAC2,CCD
396,99942,2004 MN4,K04M04N,2005-01-03 19:41:11.328000+00:00,31.82271,-18.94428,,,A30,UCAC2,CCD
397,99942,2004 MN4,K04M04N,2005-01-03 19:43:02.784000+00:00,31.82492,-18.94269,,,A30,UCAC2,CCD
398,99942,2004 MN4,K04M04N,2005-01-04 17:52:10.848000+00:00,33.46571,-17.88464,17.4,V,151,USNOB1,CCD
399,99942,2004 MN4,K04M04N,2005-01-04 17:53:24.288000+00:00,33.46729,-17.88372,17.2,V,151,USNOB1,CCD
400,99942,2004 MN4,K04M04N,2005-01-04 18:34:27.552000+00:00,33.5145,-17.85122,16.8,V,A13,UCAC2,CCD
401,99942,2004 MN4,K04M04N,2005-01-04 18:38:57.120000+00:00,33.51958,-17.84772,16.9,V,A13,UCAC2,CCD
402,99942,2004 MN4,K04M04N,2005-01-04 18:43:24.096000+00:00,33.52463,-17.84422,16.8,V,A13,UCAC2,CCD
403,99942,2004 MN4,K04M04N,2005-01-04 19:09:30.528000+00:00,33.55421,-17.82358,16.7,V,A13,UCAC2,CCD
404,99942,2004 MN4,K04M04N,2005-01-04 19:14:26.016000+00:00,33.55975,-17.81972,16.7,V,A13,UCAC2,CCD
405,99942,2004 MN4,K04M04N,2005-01-04 21:29:52.800000+00:00,33.71321,-17.71231,16.4,R,215,UCAC2,CCD
406,99942,2004 MN4,K04M04N,2005-01-04 21:30:16.128000+00:00,33.71342,-17.71178,16.4,R,215,UCAC2,CCD
407,99942,2004 MN4,K04M04N,2005-01-04 21:31:01.920000+00:00,33.71433,-17.71144,16.9,R,215,UCAC2,CCD
408,99942,2004 MN4,K04M04N,2005-01-04 21:31:24.384000+00:00,33.71458,-17.71086,16.4,R,215,UCAC2,CCD
409,99942,2004 MN4,K04M04N,2005-01-05 10:55:04.224000+00:00,34.66312,-17.05953,16.5,R,423,UCAC2,CCD
410,99942,2004 MN4,K04M04N,2005-01-05 10:59:04.416000+00:00,34.66771,-17.0565,16.8,R,423,UCAC2,CCD
411,99942,2004 MN4,K04M04N,2005-01-05 11:15:04.320000+00:00,34.68517,-17.04389,16.8,R,423,UCAC2,CCD
412,99942,2004 MN4,K04M04N,2005-01-05 11:20:04.128000+00:00,34.69062,-17.03992,16.7,R,423,UCAC2,CCD
413,99942,2004 MN4,K04M04N,2005-01-05 18:21:38.592000+00:00,35.19033,-16.73833,16.9,V,941,UCAC2,CCD
414,99942,2004 MN4,K04M04N,2005-01-05 18:22:14.016000+00:00,35.19092,-16.73786,17.1,V,941,UCAC2,CCD
415,99942,2004 MN4,K04M04N,2005-01-05 18:26:34.080000+00:00,35.19554,-16.73464,17.1,V,941,UCAC2,CCD
416,99942,2004 MN4,K04M04N,2005-01-05 18:28:37.632000+00:00,35.19779,-16.733,17.2,V,941,UCAC2,CCD
417,99942,2004 MN4,JS00141,2005-01-06 01:56:15.072000+00:00,35.70442,-16.38858,16.8,V,H06,USNOB1,CCD
418,99942,2004 MN4,JS00141,2005-01-06 02:02:11.040000+00:00,35.71079,-16.38408,16.9,V,H06,USNOB1,CCD
419,99942,2004 MN4,JS00141,2005-01-06 02:07:30.720000+00:00,35.71637,-16.37992,17.0,V,H06,USNOB1,CCD
