obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec,is_targeted_row
5366,99942,,99942,2021-02-16 20:59:22.848000+00:00,160.91171,-17.67864,15.3,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5367,99942,,99942,2021-02-16 21:01:28.992000+00:00,160.91004,-17.67817,15.4,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5368,99942,,99942,2021-02-16 21:18:05.184000+00:00,160.89767,-17.67469,15.4,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5369,99942,,99942,2021-02-16 21:19:48.864000+00:00,160.89633,-17.67431,15.4,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5370,99942,,99942,2021-02-16 21:21:44.640000+00:00,160.89488,-17.67392,15.4,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5371,99942,,99942,2021-02-16 21:35:44.016000+00:00,160.88063,-17.69014,15.3,G,L54,Gaia2,CCD,targeted_outlier,30.0,False
5372,99942,,99942,2021-02-16 21:44:22.762000+00:00,160.87412,-17.68831,15.3,G,L54,Gaia2,CCD,targeted_outlier,30.0,False
5373,99942,,99942,2021-02-16 21:44:53.952000+00:00,160.87738,-17.66897,15.4,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5374,99942,,99942,2021-02-16 21:46:53.184000+00:00,160.87592,-17.66853,15.4,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5375,99942,,99942,2021-02-16 21:48:36.864000+00:00,160.87454,-17.66814,15.4,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5376,99942,,99942,2021-02-16 21:55:04.282000+00:00,160.86621,-17.68578,15.5,G,L54,Gaia2,CCD,targeted_outlier,30.0,False
5377,99942,,99942,2021-02-16 22:10:28.416000+00:00,160.85792,-17.66344,15.4,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5378,99942,,99942,2021-02-16 22:12:21.600000+00:00,160.8565,-17.66303,15.4,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5379,99942,,99942,2021-02-16 22:14:07.008000+00:00,160.85512,-17.66264,15.5,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5380,99942,,99942,2021-02-16 23:00:17.165000+00:00,160.824092,-17.669264,15.4,G,Z84,Gaia2,CCD,targeted_outlier,30.0,False
5381,99942,,99942,2021-02-17 00:00:34.387000+00:00,160.778575,-17.655981,15.5,G,Z84,Gaia2,CCD,targeted_outlier,30.0,False
5382,99942,,99942,2021-02-17 00:08:16+00:00,160.77133,-17.65653,15.7,G,Z80,Gaia2,CCD,targeted_outlier,30.0,False
5383,99942,,99942,2021-02-17 00:17:41.200000+00:00,160.76436,-17.65439,16.3,G,Z80,Gaia2,CCD,targeted_outlier,30.0,False
5384,99942,,99942,2021-02-17 01:00:52.906000+00:00,160.732671,-17.642356,15.7,G,Z84,Gaia2,CCD,targeted_outlier,30.0,False
5385,99942,,99942,2021-02-17 02:00:35.136000+00:00,160.687167,-17.628475,15.9,G,Z84,Gaia2,CCD,targeted_outlier,30.0,False
5386,99942,,99942,2021-02-17 03:00:52.186000+00:00,160.641421,-17.6141,16.0,G,Z84,Gaia2,CCD,targeted_outlier,30.0,False
5387,99942,,K04M04N,2021-02-17 07:17:43.008000+00:00,160.47504,-17.55342,15.5,R,691,USNOB1,CCD,targeted_outlier,30.0,False
5388,99942,,K04M04N,2021-02-17 07:19:31.008000+00:00,160.47362,-17.553,15.4,R,691,USNOB1,CCD,targeted_outlier,30.0,False
5389,99942,,K04M04N,2021-02-17 07:21:17.280000+00:00,160.47225,-17.55258,15.4,R,691,USNOB1,CCD,targeted_outlier,30.0,False
5390,99942,,99942,2021-02-17 18:46:15.168000+00:00,159.99787,-17.38436,15.6,G,M44,Gaia2,CCD,targeted_outlier,30.0,False
5391,99942,,99942,2021-02-17 19:05:00.960000+00:00,159.97579,-17.38503,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5392,99942,,99942,2021-02-17 19:06:18.720000+00:00,159.97483,-17.38475,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5393,99942,,99942,2021-02-17 19:06:21.312000+00:00,159.98288,-17.38036,15.6,G,M44,Gaia2,CCD,targeted_outlier,30.0,False
5394,99942,,99942,2021-02-17 19:07:35.616000+00:00,159.97396,-17.38442,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5395,99942,,99942,2021-02-17 19:08:53.376000+00:00,159.97283,-17.38411,17.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5396,99942,,99942,2021-02-17 19:10:10.272000+00:00,159.97188,-17.38378,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5397,99942,,99942,2021-02-17 19:11:27.168000+00:00,159.97088,-17.38347,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5398,99942,,99942,2021-02-17 19:12:44.928000+00:00,159.96988,-17.38317,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5399,99942,,99942,2021-02-17 19:14:01.824000+00:00,159.96887,-17.38283,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5400,99942,,99942,2021-02-17 19:15:19.584000+00:00,159.96788,-17.38256,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5401,99942,,99942,2021-02-17 19:16:36.480000+00:00,159.96696,-17.38231,16.5,R,N42,UNK,CCD,targeted_outlier,30.0,False
5402,99942,,99942,2021-02-17 19:17:54.240000+00:00,159.96592,-17.38189,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5403,99942,,99942,2021-02-17 19:19:11.136000+00:00,159.96488,-17.38158,16.6,R,N42,UNK,CCD,targeted_outlier,30.0,False
5404,99942,,99942,2021-02-17 19:20:28.896000+00:00,159.96392,-17.38125,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5405,99942,,99942,2021-02-17 19:21:45.792000+00:00,159.96292,-17.38094,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5406,99942,,99942,2021-02-17 19:23:02.688000+00:00,159.96192,-17.38064,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5407,99942,,99942,2021-02-17 19:24:20.448000+00:00,159.96092,-17.38033,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5408,99942,,99942,2021-02-17 19:25:37.344000+00:00,159.95992,-17.37997,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5409,99942,,99942,2021-02-17 19:26:25.728000+00:00,159.96683,-17.37561,15.6,G,M44,Gaia2,CCD,targeted_outlier,30.0,False
5410,99942,,99942,2021-02-17 19:26:55.104000+00:00,159.95892,-17.37967,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5411,99942,,99942,2021-02-17 19:28:12+00:00,159.95792,-17.37936,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5412,99942,,99942,2021-02-17 19:29:29.760000+00:00,159.95696,-17.37908,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5413,99942,,99942,2021-02-17 19:30:46.656000+00:00,159.95596,-17.37872,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5414,99942,,99942,2021-02-17 19:32:03.552000+00:00,159.95496,-17.37844,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5415,99942,,99942,2021-02-17 19:33:21.312000+00:00,159.95396,-17.37808,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5416,99942,,99942,2021-02-17 19:34:38.208000+00:00,159.95296,-17.37781,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5417,99942,,99942,2021-02-17 19:35:55.968000+00:00,159.952,-17.37747,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5418,99942,,99942,2021-02-17 19:37:12.864000+00:00,159.95104,-17.37714,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5419,99942,,99942,2021-02-17 19:38:30.624000+00:00,159.95,-17.37683,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5420,99942,,99942,2021-02-17 19:39:47.520000+00:00,159.94908,-17.37656,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5421,99942,,99942,2021-02-17 19:41:04.416000+00:00,159.94808,-17.37622,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5422,99942,,99942,2021-02-17 19:42:22.176000+00:00,159.947,-17.37589,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5423,99942,,99942,2021-02-17 19:43:39.072000+00:00,159.94604,-17.37558,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5424,99942,,99942,2021-02-17 19:44:56.832000+00:00,159.94508,-17.37525,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5425,99942,,99942,2021-02-17 19:46:13.728000+00:00,159.94408,-17.37489,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5426,99942,,99942,2021-02-17 19:47:31.488000+00:00,159.94304,-17.37464,16.3,R,N42,UNK,CCD,targeted_outlier,30.0,False
5427,99942,,99942,2021-02-17 19:48:48.384000+00:00,159.942,-17.37422,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5428,99942,,99942,2021-02-17 19:50:05.280000+00:00,159.94104,-17.37397,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5429,99942,,99942,2021-02-17 19:51:23.040000+00:00,159.94012,-17.37367,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5430,99942,,99942,2021-02-17 19:52:39.936000+00:00,159.939,-17.37331,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5431,99942,,99942,2021-02-17 19:53:57.696000+00:00,159.93813,-17.37308,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5432,99942,,99942,2021-02-17 19:55:14.592000+00:00,159.93713,-17.37272,16.3,R,N42,UNK,CCD,targeted_outlier,30.0,False
5433,99942,,99942,2021-02-17 19:56:32.352000+00:00,159.93608,-17.37239,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5434,99942,,99942,2021-02-17 19:57:49.248000+00:00,159.935,-17.37211,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5435,99942,,99942,2021-02-17 19:58:37.632000+00:00,159.938,-17.37356,15.8,R,168,UCAC4,CCD,targeted_outlier,30.0,False
5436,99942,,99942,2021-02-17 19:59:07.008000+00:00,159.93413,-17.37178,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5437,99942,,99942,2021-02-17 20:00:23.904000+00:00,159.93313,-17.37144,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5438,99942,,99942,2021-02-17 20:01:41.664000+00:00,159.93217,-17.37111,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5439,99942,,99942,2021-02-17 20:02:58.560000+00:00,159.93117,-17.37081,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5440,99942,,99942,2021-02-17 20:04:16.320000+00:00,159.93021,-17.37053,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5441,99942,,99942,2021-02-17 20:05:33.216000+00:00,159.92904,-17.37011,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5442,99942,,99942,2021-02-17 20:06:50.976000+00:00,159.92808,-17.36978,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5443,99942,,99942,2021-02-17 20:08:07.872000+00:00,159.92721,-17.3695,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5444,99942,,99942,2021-02-17 20:09:25.632000+00:00,159.92613,-17.36908,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5445,99942,,99942,2021-02-17 20:10:42.528000+00:00,159.92488,-17.369,15.5,R,N42,UNK,CCD,targeted_outlier,30.0,False
5446,99942,,99942,2021-02-17 20:12:00.288000+00:00,159.92417,-17.3685,15.4,R,N42,UNK,CCD,targeted_outlier,30.0,False
5447,99942,,99942,2021-02-17 20:13:17.184000+00:00,159.92304,-17.36844,15.5,R,N42,UNK,CCD,targeted_outlier,30.0,False
5448,99942,,99942,2021-02-17 20:14:34.944000+00:00,159.92208,-17.36783,16.3,R,N42,UNK,CCD,targeted_outlier,30.0,False
5449,99942,,99942,2021-02-17 20:15:21.600000+00:00,159.92817,-17.36358,15.8,G,M43,Gaia2,CCD,targeted_outlier,30.0,False
5450,99942,,99942,2021-02-17 20:15:51.840000+00:00,159.92117,-17.36756,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5451,99942,,99942,2021-02-17 20:17:09.600000+00:00,159.92021,-17.36725,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5452,99942,,99942,2021-02-17 20:18:26.496000+00:00,159.91929,-17.36692,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5453,99942,,99942,2021-02-17 20:19:44.256000+00:00,159.91821,-17.36658,16.0,R,N42,UNK,CCD,targeted_outlier,30.0,False
5454,99942,,99942,2021-02-17 20:21:01.152000+00:00,159.91721,-17.36625,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5455,99942,,99942,2021-02-17 20:22:18.912000+00:00,159.91621,-17.36592,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5456,99942,,99942,2021-02-17 20:22:30.144000+00:00,159.92267,-17.36189,15.9,G,M43,Gaia2,CCD,targeted_outlier,30.0,False
5457,99942,,99942,2021-02-17 20:23:35.808000+00:00,159.91512,-17.36558,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5458,99942,,99942,2021-02-17 20:24:53.568000+00:00,159.91417,-17.36528,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5459,99942,,99942,2021-02-17 20:26:10.464000+00:00,159.91321,-17.36494,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5460,99942,,99942,2021-02-17 20:27:09.216000+00:00,159.91517,-17.36406,15.9,G,186,Gaia2,CCD,targeted_outlier,30.0,False
5461,99942,,99942,2021-02-17 20:27:28.224000+00:00,159.91225,-17.36467,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5462,99942,,99942,2021-02-17 20:28:45.120000+00:00,159.91121,-17.36433,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5463,99942,,99942,2021-02-17 20:29:19.680000+00:00,159.91708,-17.36019,16.1,G,M43,Gaia2,CCD,targeted_outlier,30.0,False
5464,99942,,99942,2021-02-17 20:30:02.880000+00:00,159.91025,-17.364,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5465,99942,,99942,2021-02-17 20:30:14.976000+00:00,159.91271,-17.36333,15.9,G,186,Gaia2,CCD,targeted_outlier,30.0,False
5466,99942,,99942,2021-02-17 20:31:19.776000+00:00,159.90929,-17.36369,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5467,99942,,99942,2021-02-17 20:32:17.664000+00:00,159.92558,-17.34311,15.9,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5468,99942,,99942,2021-02-17 20:32:37.536000+00:00,159.90829,-17.36336,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5469,99942,,99942,2021-02-17 20:33:54.432000+00:00,159.90733,-17.363,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5470,99942,,99942,2021-02-17 20:34:02.208000+00:00,159.92425,-17.34269,16.0,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5471,99942,,99942,2021-02-17 20:35:12.192000+00:00,159.90629,-17.36267,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5472,99942,,99942,2021-02-17 20:35:45.888000+00:00,159.92296,-17.34233,16.0,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5473,99942,,99942,2021-02-17 20:36:10.080000+00:00,159.91179,-17.35856,16.0,G,M43,Gaia2,CCD,targeted_outlier,30.0,False
5474,99942,,99942,2021-02-17 20:36:29.088000+00:00,159.90529,-17.36239,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5475,99942,,99942,2021-02-17 20:37:46.848000+00:00,159.90421,-17.36203,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5476,99942,,99942,2021-02-17 20:39:03.744000+00:00,159.90329,-17.36172,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5477,99942,,99942,2021-02-17 20:40:21.504000+00:00,159.90229,-17.36139,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5478,99942,,99942,2021-02-17 20:41:38.400000+00:00,159.90138,-17.36108,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5479,99942,,99942,2021-02-17 20:42:56.160000+00:00,159.90033,-17.36075,16.2,R,N42,UNK,CCD,targeted_outlier,30.0,False
5480,99942,,99942,2021-02-17 20:42:59.616000+00:00,159.9065,-17.35672,15.9,G,M43,Gaia2,CCD,targeted_outlier,30.0,False
5481,99942,,99942,2021-02-17 20:44:13.056000+00:00,159.89938,-17.36044,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5482,99942,,99942,2021-02-17 20:45:29.952000+00:00,159.89833,-17.36011,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5483,99942,,99942,2021-02-17 20:46:47.712000+00:00,159.89737,-17.35969,16.0,R,N42,UNK,CCD,targeted_outlier,30.0,False
5484,99942,,99942,2021-02-17 20:48:04.608000+00:00,159.89638,-17.35942,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5485,99942,,99942,2021-02-17 20:49:22.368000+00:00,159.89533,-17.35908,16.0,R,N42,UNK,CCD,targeted_outlier,30.0,False
5486,99942,,99942,2021-02-17 20:50:39.264000+00:00,159.89433,-17.35878,16.1,R,N42,UNK,CCD,targeted_outlier,30.0,False
5487,99942,,99942,2021-02-17 20:51:57.024000+00:00,159.89337,-17.3585,16.0,R,N42,UNK,CCD,targeted_outlier,30.0,False
5488,99942,,99942,2021-02-17 20:53:14.784000+00:00,159.89242,-17.35814,16.0,R,N42,UNK,CCD,targeted_outlier,30.0,False
5489,99942,,99942,2021-02-17 20:54:03.168000+00:00,159.90896,-17.33808,15.9,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5490,99942,,99942,2021-02-17 20:54:31.680000+00:00,159.89142,-17.35775,16.0,R,N42,UNK,CCD,targeted_outlier,30.0,False
5491,99942,,99942,2021-02-17 20:55:01.056000+00:00,159.89337,-17.35711,15.9,G,186,Gaia2,CCD,targeted_outlier,30.0,False
5492,99942,,99942,2021-02-17 20:55:47.712000+00:00,159.90754,-17.33767,15.9,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5493,99942,,99942,2021-02-17 20:55:49.440000+00:00,159.89033,-17.35747,15.9,R,N42,UNK,CCD,targeted_outlier,30.0,False
5494,99942,,99942,2021-02-17 20:57:32.256000+00:00,159.90621,-17.33728,15.9,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5495,99942,,99942,2021-02-17 20:58:06.816000+00:00,159.89071,-17.35636,15.7,G,186,Gaia2,CCD,targeted_outlier,30.0,False
5496,99942,,99942,2021-02-17 21:11:38.112000+00:00,159.88283,-17.35553,15.7,R,168,UCAC4,CCD,targeted_outlier,30.0,False
5497,99942,,99942,2021-02-17 21:21:55.008000+00:00,159.88742,-17.33156,15.8,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5498,99942,,99942,2021-02-17 21:23:51.648000+00:00,159.88587,-17.33111,15.9,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5499,99942,,99942,2021-02-17 21:25:37.920000+00:00,159.88454,-17.33069,15.8,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5500,99942,,99942,2021-02-17 21:45:38.016000+00:00,159.85704,-17.34694,15.5,R,168,UCAC4,CCD,targeted_outlier,30.0,False
5501,99942,,99942,2021-02-17 21:57:05.760000+00:00,159.86,-17.32322,15.8,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5502,99942,,99942,2021-02-17 21:58:50.304000+00:00,159.85863,-17.32278,15.8,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5503,99942,,99942,2021-02-17 22:00:34.848000+00:00,159.85725,-17.32236,15.8,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5504,99942,,99942,2021-02-17 22:24:41.184000+00:00,159.83833,-17.31656,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5505,99942,,99942,2021-02-17 22:26:48.192000+00:00,159.83667,-17.31606,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5506,99942,,99942,2021-02-17 22:28:32.736000+00:00,159.83525,-17.31561,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5507,99942,,99942,2021-02-17 22:31:37.632000+00:00,159.82225,-17.33525,15.7,R,168,UCAC4,CCD,targeted_outlier,30.0,False
5508,99942,,99942,2021-02-17 22:51:42.048000+00:00,159.81783,-17.329,,,204,Gaia2,CCD,targeted_outlier,30.0,False
5509,99942,,99942,2021-02-17 22:54:02.880000+00:00,159.81613,-17.32844,15.7,G,204,Gaia2,CCD,targeted_outlier,30.0,False
5510,99942,,99942,2021-02-17 22:59:54.528000+00:00,159.81154,-17.327,,,204,Gaia2,CCD,targeted_outlier,30.0,False
5511,99942,,K04M04N,2021-02-18 07:08:27.456000+00:00,159.46317,-17.20022,15.3,R,691,USNOB1,CCD,targeted_outlier,30.0,False
5512,99942,,K04M04N,2021-02-18 07:10:41.376000+00:00,159.46142,-17.19964,15.4,R,691,USNOB1,CCD,targeted_outlier,30.0,False
5513,99942,,K04M04N,2021-02-18 07:12:55.296000+00:00,159.45963,-17.19911,15.4,R,691,USNOB1,CCD,targeted_outlier,30.0,False
5514,99942,,99942,2021-02-18 20:32:11.616000+00:00,158.89171,-16.96942,15.5,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5515,99942,,99942,2021-02-18 20:34:09.120000+00:00,158.89017,-16.96892,15.5,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5516,99942,,99942,2021-02-18 20:35:55.392000+00:00,158.88875,-16.96847,15.5,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5517,99942,,99942,2021-02-18 21:02:13.056000+00:00,158.86804,-16.96178,15.6,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5518,99942,,99942,2021-02-18 21:04:09.696000+00:00,158.86654,-16.96125,15.6,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5519,99942,,99942,2021-02-18 21:05:55.968000+00:00,158.86504,-16.96078,15.6,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5520,99942,,99942,2021-02-18 21:32:22.272000+00:00,158.84404,-16.95397,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5521,99942,,99942,2021-02-18 21:34:07.680000+00:00,158.84254,-16.95347,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5522,99942,,99942,2021-02-18 21:35:54.816000+00:00,158.84121,-16.95303,15.6,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5523,99942,,99942,2021-02-18 22:07:33.888000+00:00,158.81583,-16.94475,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5524,99942,,99942,2021-02-18 22:09:20.160000+00:00,158.81438,-16.94425,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5525,99942,,99942,2021-02-18 22:11:06.432000+00:00,158.813,-16.94381,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5526,99942,,99942,2021-02-18 22:24:59.328000+00:00,158.79929,-16.96008,15.9,V,056,UCAC4,CCD,targeted_outlier,30.0,False
5527,99942,,99942,2021-02-18 22:38:40.992000+00:00,158.79067,-16.93647,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5528,99942,,99942,2021-02-18 22:40:26.400000+00:00,158.78921,-16.93597,15.8,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5529,99942,,99942,2021-02-18 22:42:33.408000+00:00,158.78758,-16.93542,15.7,G,221,Gaia2,CCD,targeted_outlier,30.0,False
5530,99942,,99942,2021-02-18 22:49:16.032000+00:00,158.78021,-16.95367,15.9,V,056,UCAC4,CCD,targeted_outlier,30.0,False
5531,99942,,99942,2021-02-18 23:12:59.904000+00:00,158.76154,-16.94711,15.8,V,056,UCAC4,CCD,targeted_outlier,30.0,False
5532,99942,,99942,2021-02-18 23:17:44.160000+00:00,158.75775,-16.94583,15.9,V,056,UCAC4,CCD,targeted_outlier,30.0,False
5533,99942,,99942,2021-02-19 00:05:42.100000+00:00,158.72471,-16.93304,15.9,G,Z80,Gaia2,CCD,targeted_outlier,30.0,False
5534,99942,,99942,2021-02-19 00:10:42.200000+00:00,158.72086,-16.93163,16.4,G,Z80,Gaia2,CCD,targeted_outlier,30.0,False
5535,99942,,99942,2021-02-19 00:15:42+00:00,158.71683,-16.93031,16.8,G,Z80,Gaia2,CCD,targeted_outlier,30.0,False
5536,99942,,99942,2021-02-19 00:20:42+00:00,158.71299,-16.92889,15.7,G,Z80,Gaia2,CCD,targeted_outlier,30.0,False
5537,99942,,C1WYR01,2021-02-19 07:14:58.534000+00:00,158.41179,-16.81046,15.4,G,703,Gaia2,CCD,targeted_outlier,30.0,False
5538,99942,,C1WYR01,2021-02-19 07:22:42.317000+00:00,158.405415,-16.80817,15.42,G,703,Gaia2,CCD,targeted_outlier,30.0,False
5539,99942,,C1WYR01,2021-02-19 07:38:08.954000+00:00,158.392965,-16.80375,15.35,G,703,Gaia2,CCD,targeted_outlier,30.0,False
5540,99942,,LT8MC2V,2021-02-19 19:04:05.915000+00:00,158.20525,-16.93383,15.7,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5541,99942,,LT8MC2V,2021-02-19 19:14:05.914000+00:00,158.19561,-16.93069,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5542,99942,,LT8MC2V,2021-02-19 19:24:05.914000+00:00,158.18602,-16.92767,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5543,99942,,LT8MC2V,2021-02-19 19:34:05.914000+00:00,158.17653,-16.9243,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5544,99942,,LT8MC2V,2021-02-19 19:44:05.914000+00:00,158.16677,-16.92135,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5545,99942,,99942,2021-02-19 19:47:53.952000+00:00,157.85729,-16.59219,15.3,G,M44,Gaia2,CCD,targeted_outlier,30.0,False
5546,99942,,LT8MC2V,2021-02-19 19:54:05.913000+00:00,158.15735,-16.91813,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5547,99942,,LT8MC2V,2021-02-19 20:04:05.913000+00:00,158.1476,-16.91508,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5548,99942,,99942,2021-02-19 20:06:00.864000+00:00,157.84208,-16.58714,15.5,G,M44,Gaia2,CCD,targeted_outlier,30.0,False
5549,99942,,LT8MC2V,2021-02-19 20:14:05.913000+00:00,158.13818,-16.91203,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5550,99942,,LT8MC2V,2021-02-19 20:24:05.913000+00:00,158.12833,-16.90896,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5551,99942,,99942,2021-02-19 20:27:10.944000+00:00,157.82471,-16.58086,15.3,G,M44,Gaia2,CCD,targeted_outlier,30.0,False
5552,99942,,LT8MC2V,2021-02-19 20:34:05.912000+00:00,158.11876,-16.90596,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
5553,99942,,LT8MC2V,2021-02-19 20:44:05.912000+00:00,158.10933,-16.90273,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
