obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec
344,101955,,A1955,2011-08-30 03:35:38.400000+00:00,59.005225555555555,11.041745555555556,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
345,101955,,A1955,2011-08-30 03:42:14.112000+00:00,59.01268555555556,11.045555555555556,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
346,101955,,A1955,2011-08-30 03:48:49.824000+00:00,59.02009555555556,11.049365555555555,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
347,101955,,A1955,2011-08-30 03:56:36.384000+00:00,59.02876555555556,11.053835555555557,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
348,101955,,A1955,2011-08-30 04:02:15.072000+00:00,59.03509555555556,11.057085555555556,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
349,101955,,A1955,2011-08-30 04:08:51.648000+00:00,59.04243555555556,11.060885555555556,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
350,101955,,A1955,2011-08-30 04:16:30.432000+00:00,59.05101555555556,11.065365555555555,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
351,101955,,A1955,2011-08-30 04:23:07.008000+00:00,59.05838555555556,11.069135555555556,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
352,101955,,A1955,2011-09-12 09:40:51.168000+00:00,83.80205555555555,21.593475555555553,20.3,V,H21,USNOB1,CCD,systematic_bias,2.0
353,101955,,A1955,2011-09-12 09:50:43.008000+00:00,83.81547555555555,21.598195555555552,20.7,V,H21,USNOB1,CCD,systematic_bias,2.0
354,101955,,A1955,2011-09-12 09:57:57.600000+00:00,83.82542555555555,21.601665555555552,20.4,V,H21,USNOB1,CCD,systematic_bias,2.0
355,101955,,A1955,2011-09-14 03:43:12+00:00,87.38767555555555,22.768975555555553,19.4,R,950,USNOB1,CCD,systematic_bias,2.0
356,101955,,A1955,2011-09-14 03:46:18.624000+00:00,87.39197555555555,22.770415555555555,19.4,R,950,USNOB1,CCD,systematic_bias,2.0
357,101955,,A1955,2011-09-14 03:49:25.248000+00:00,87.39638555555555,22.771865555555554,19.4,R,950,USNOB1,CCD,systematic_bias,2.0
358,101955,,A1955,2011-09-14 03:54:11.232000+00:00,87.40297555555556,22.774055555555552,19.4,R,950,USNOB1,CCD,systematic_bias,2.0
359,101955,,A1955,2011-09-14 03:58:09.696000+00:00,87.40851555555555,22.775915555555553,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
360,101955,,A1955,2011-09-14 04:01:52.608000+00:00,87.41368555555555,22.777635555555555,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
361,101955,,A1955,2011-09-14 04:04:59.232000+00:00,87.41801555555556,22.779085555555554,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
362,101955,,A1955,2011-09-14 04:08:05.856000+00:00,87.42230555555555,22.780495555555554,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
363,101955,,A1955,2011-09-14 04:11:11.616000+00:00,87.42663555555555,22.781945555555552,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
364,101955,,A1955,2011-09-14 04:14:19.104000+00:00,87.43092555555555,22.783385555555554,18.8,R,950,USNOB1,CCD,systematic_bias,2.0
365,101955,,A1955,2011-09-14 04:18:16.704000+00:00,87.43651555555554,22.785275555555554,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
366,101955,,A1955,2011-09-14 04:21:23.328000+00:00,87.44080555555556,22.786585555555554,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
367,101955,,A1955,2011-09-14 04:24:29.088000+00:00,87.44509555555555,22.788115555555553,19.5,R,950,USNOB1,CCD,systematic_bias,2.0
368,101955,,A1955,2011-09-14 04:28:22.368000+00:00,87.45042555555555,22.789865555555554,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
369,101955,,A1955,2011-09-14 04:32:14.784000+00:00,87.45584555555556,22.791695555555552,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
370,101955,,A1955,2011-09-14 04:35:31.776000+00:00,87.46038555555555,22.793135555555555,19.4,R,950,USNOB1,CCD,systematic_bias,2.0
371,101955,,A1955,2011-09-14 04:39:25.056000+00:00,87.46580555555555,22.794995555555555,19.5,R,950,USNOB1,CCD,systematic_bias,2.0
372,101955,,A1955,2011-09-14 04:42:30.816000+00:00,87.47005555555555,22.796415555555555,19.4,R,950,USNOB1,CCD,systematic_bias,2.0
373,101955,,A1955,2011-09-14 04:46:24.960000+00:00,87.47551555555555,22.798225555555554,19.4,R,950,USNOB1,CCD,systematic_bias,2.0
374,101955,,A1955,2011-09-14 04:50:58.848000+00:00,87.48184555555555,22.800275555555555,19.4,R,950,USNOB1,CCD,systematic_bias,2.0
375,101955,,A1955,2011-09-14 05:00:08.352000+00:00,87.49442555555555,22.804525555555553,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
376,101955,,A1955,2011-09-14 05:04:10.272000+00:00,87.50001555555555,22.806365555555555,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
377,101955,,A1955,2011-09-14 05:08:02.688000+00:00,87.50538555555555,22.808165555555554,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
378,101955,,A1955,2011-09-14 05:11:26.592000+00:00,87.51009555555555,22.809725555555556,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
379,101955,,A1955,2011-09-14 05:14:10.752000+00:00,87.51380555555555,22.810945555555556,18.8,R,950,USNOB1,CCD,systematic_bias,2.0
380,101955,,A1955,2011-09-14 05:18:03.168000+00:00,87.51918555555555,22.812805555555553,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
381,101955,,A1955,2011-09-14 05:21:09.792000+00:00,87.52334555555555,22.814135555555556,18.8,R,950,USNOB1,CCD,systematic_bias,2.0
382,101955,,A1955,2011-09-14 05:24:24.192000+00:00,87.52801555555556,22.815665555555555,19.5,R,950,USNOB1,CCD,systematic_bias,2.0
383,101955,,A1955,2011-09-14 05:27:44.640000+00:00,87.53267555555556,22.817165555555555,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
384,101955,,A1955,2011-09-23 10:08:44.736000+00:00,106.40068555555555,27.289245555555553,20.1,R,H01,UCAC3,CCD,systematic_bias,2.0
385,101955,,A1955,2011-09-23 10:26:44.736000+00:00,106.42522555555556,27.293585555555556,20.2,R,H01,UCAC3,CCD,systematic_bias,2.0
386,101955,,A1955,2011-09-23 10:43:19.200000+00:00,106.44767555555555,27.297555555555554,20.2,R,H01,UCAC3,CCD,systematic_bias,2.0
387,101955,,A1955,2011-09-23 10:58:53.184000+00:00,106.46876555555555,27.301275555555552,20.3,R,H01,UCAC3,CCD,systematic_bias,2.0
388,101955,,A1955,2011-09-25 11:51:52.704000+00:00,110.49955555555555,27.880245555555554,20.5,R,H01,UCAC3,CCD,systematic_bias,2.0
389,101955,,A1955,2011-09-25 12:02:42.432000+00:00,110.51376555555555,27.882275555555555,20.4,R,H01,UCAC3,CCD,systematic_bias,2.0
390,101955,,A1955,2011-09-25 12:07:11.136000+00:00,110.51963555555555,27.883085555555553,20.3,R,H01,UCAC3,CCD,systematic_bias,2.0
391,101955,,A1955,2011-09-25 12:12:15.264000+00:00,110.52638555555555,27.884025555555553,20.5,R,H01,UCAC3,CCD,systematic_bias,2.0
392,101955,,P101sUk,2011-09-25 13:42:07.488000+00:00,110.65350155555555,27.900538555555553,20.9,w,F51,2MASS,CCD,systematic_bias,2.0
393,101955,,P101sUk,2011-09-25 13:55:31.872000+00:00,110.67134755555556,27.903055555555554,21.1,w,F51,2MASS,CCD,systematic_bias,2.0
394,101955,,P101sUk,2011-09-25 14:02:19.680000+00:00,110.68015955555555,27.904344555555554,21.3,w,F51,2MASS,CCD,systematic_bias,2.0
395,101955,,A1955,2011-09-26 09:54:20.736000+00:00,112.28909555555555,28.091615555555553,20.5,R,H01,UCAC3,CCD,systematic_bias,2.0
396,101955,,A1955,2011-09-26 10:59:52.800000+00:00,112.37522555555555,28.102615555555555,20.3,R,H01,UCAC3,CCD,systematic_bias,2.0
397,101955,,A1955,2011-09-26 11:21:30.528000+00:00,112.40334555555555,28.106195555555555,20.6,R,H01,UCAC3,CCD,systematic_bias,2.0
398,101955,,A1955,2011-09-29 10:24:25.632000+00:00,117.99547555555554,28.596525555555555,20.3,R,H01,USNOB1,CCD,systematic_bias,2.0
399,101955,,A1955,2011-09-29 10:50:28.608000+00:00,118.02813555555555,28.599165555555555,20.4,R,H01,USNOB1,CCD,systematic_bias,2.0
400,101955,,A1955,2011-09-29 11:18:36+00:00,118.06326555555555,28.601915555555554,20.3,R,H01,USNOB1,CCD,systematic_bias,2.0
401,101955,,A1955,2011-09-29 11:51:56.160000+00:00,118.10476555555555,28.605115555555553,20.8,R,H01,USNOB1,CCD,systematic_bias,2.0
402,101955,,A1955,2011-10-01 11:03:56.448000+00:00,121.66672555555554,28.777085555555555,20.8,R,H01,USNOB1,CCD,systematic_bias,2.0
403,101955,,A1955,2011-10-01 11:20:08.448000+00:00,121.68626555555555,28.777995555555552,20.8,R,H01,USNOB1,CCD,systematic_bias,2.0
404,101955,,A1955,2011-10-01 11:42:44.064000+00:00,121.71338555555555,28.779245555555555,20.5,R,H01,USNOB1,CCD,systematic_bias,2.0
405,101955,,A1955,2011-11-05 04:05:43.296000+00:00,165.88330555555555,20.999695555555554,20.9,R,950,USNOB1,CCD,systematic_bias,2.0
406,101955,,A1955,2011-11-05 04:07:35.616000+00:00,165.88459555555556,20.999245555555554,20.5,R,950,USNOB1,CCD,systematic_bias,2.0
407,101955,,A1955,2011-11-05 04:09:40.032000+00:00,165.88572555555555,20.998695555555553,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
408,101955,,A1955,2011-11-05 04:12:30.240000+00:00,165.88763555555556,20.998025555555554,21.5,R,950,USNOB1,CCD,systematic_bias,2.0
409,101955,,A1955,2011-11-05 04:14:51.936000+00:00,165.88909555555557,20.997445555555554,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
410,101955,,A1955,2011-11-05 04:19:24.096000+00:00,165.89201555555556,20.996385555555555,21.5,R,950,USNOB1,CCD,systematic_bias,2.0
411,101955,,A1955,2011-11-05 04:21:45.792000+00:00,165.89343555555556,20.995725555555556,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
412,101955,,A1955,2011-11-05 04:24:09.216000+00:00,165.89492555555557,20.995195555555554,21.2,R,950,USNOB1,CCD,systematic_bias,2.0
413,101955,,A1955,2011-11-05 04:26:30.912000+00:00,165.89642555555557,20.994585555555553,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
414,101955,,A1955,2011-11-05 04:28:54.336000+00:00,165.89797555555558,20.993995555555554,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
415,101955,,A1955,2011-11-05 04:31:28.992000+00:00,165.89951555555555,20.993385555555555,21.2,R,950,USNOB1,CCD,systematic_bias,2.0
416,101955,,A1955,2011-11-05 04:33:50.688000+00:00,165.90093555555558,20.992745555555555,21.2,R,950,USNOB1,CCD,systematic_bias,2.0
417,101955,,A1955,2011-11-05 04:36:13.248000+00:00,165.90243555555557,20.992225555555553,20.7,R,950,USNOB1,CCD,systematic_bias,2.0
418,101955,,A1955,2011-11-05 04:38:35.808000+00:00,165.90393555555556,20.991615555555555,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
419,101955,,A1955,2011-11-05 04:40:58.368000+00:00,165.90543555555556,20.990995555555553,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
420,101955,,A1955,2011-11-05 04:43:32.160000+00:00,165.90701555555557,20.990415555555554,20.7,R,950,USNOB1,CCD,systematic_bias,2.0
421,101955,,A1955,2011-11-05 04:45:53.856000+00:00,165.90847555555555,20.989865555555554,20.9,R,950,USNOB1,CCD,systematic_bias,2.0
422,101955,,A1955,2011-11-05 04:48:16.416000+00:00,165.90997555555558,20.989225555555553,21.2,R,950,USNOB1,CCD,systematic_bias,2.0
423,101955,,A1955,2011-11-05 04:50:38.976000+00:00,165.91147555555557,20.988615555555555,21.2,R,950,USNOB1,CCD,systematic_bias,2.0
424,101955,,A1955,2011-11-05 04:53:00.672000+00:00,165.91293555555558,20.988165555555554,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
425,101955,,A1955,2011-11-05 04:55:32.736000+00:00,165.91443555555557,20.987415555555554,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
426,101955,,A1955,2011-11-05 04:57:55.296000+00:00,165.91597555555558,20.986865555555553,21.4,R,950,USNOB1,CCD,systematic_bias,2.0
427,101955,,A1955,2011-11-05 05:00:17.856000+00:00,165.91738555555557,20.986225555555553,21.4,R,950,USNOB1,CCD,systematic_bias,2.0
428,101955,,A1955,2011-11-05 05:02:40.416000+00:00,165.91892555555557,20.985725555555554,21.2,R,950,USNOB1,CCD,systematic_bias,2.0
429,101955,,A1955,2011-11-05 05:05:02.976000+00:00,165.92034555555557,20.985115555555552,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
430,101955,,A1955,2011-11-05 05:07:35.040000+00:00,165.92201555555556,20.984415555555554,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
431,101955,,A1955,2011-11-05 05:09:57.600000+00:00,165.92343555555556,20.983945555555554,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
432,101955,,A1955,2011-11-05 05:12:20.160000+00:00,165.92488555555556,20.983305555555553,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
433,101955,,A1955,2011-11-05 05:14:42.720000+00:00,165.92626555555557,20.982835555555553,21.2,R,950,USNOB1,CCD,systematic_bias,2.0
434,101955,,A1955,2011-11-05 05:17:05.280000+00:00,165.92776555555557,20.982135555555555,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
435,101955,,A1955,2011-11-05 05:19:38.208000+00:00,165.92938555555557,20.981495555555554,20.6,R,950,USNOB1,CCD,systematic_bias,2.0
436,101955,,A1955,2011-11-05 05:22:00.768000+00:00,165.93092555555558,20.980945555555554,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
437,101955,,A1955,2011-11-05 05:24:23.328000+00:00,165.93222555555556,20.980385555555554,21.4,R,950,USNOB1,CCD,systematic_bias,2.0
438,101955,,A1955,2011-11-05 05:26:45.024000+00:00,165.93372555555555,20.979745555555553,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
439,101955,,A1955,2011-11-05 05:29:07.584000+00:00,165.93522555555558,20.979165555555554,20.6,R,950,USNOB1,CCD,systematic_bias,2.0
440,101955,,A1955,2011-11-05 05:31:42.240000+00:00,165.93672555555557,20.978555555555555,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
441,101955,,A1955,2011-11-05 05:34:03.936000+00:00,165.93826555555557,20.977975555555552,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
442,101955,,A1955,2011-11-05 05:36:25.632000+00:00,165.93972555555555,20.977385555555554,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
443,101955,,A1955,2011-11-05 05:38:49.056000+00:00,165.94113555555558,20.976775555555555,21.0,R,950,USNOB1,CCD,systematic_bias,2.0
444,101955,,A1955,2011-11-05 05:41:11.616000+00:00,165.94259555555556,20.976245555555554,21.6,R,950,USNOB1,CCD,systematic_bias,2.0
445,101955,,A1955,2011-11-05 05:43:42.816000+00:00,165.94418555555558,20.975585555555554,21.2,R,950,USNOB1,CCD,systematic_bias,2.0
446,101955,,A1955,2011-11-05 05:46:06.240000+00:00,165.94559555555557,20.975085555555555,21.0,R,950,USNOB1,CCD,systematic_bias,2.0
447,101955,,A1955,2011-11-05 05:48:27.936000+00:00,165.94718555555556,20.974385555555553,21.6,R,950,USNOB1,CCD,systematic_bias,2.0
448,101955,,A1955,2011-11-05 05:50:49.632000+00:00,165.94847555555558,20.973745555555553,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
449,101955,,A1955,2011-11-05 05:53:13.056000+00:00,165.95001555555555,20.973245555555554,21.0,R,950,USNOB1,CCD,systematic_bias,2.0
450,101955,,A1955,2011-11-05 05:55:45.984000+00:00,165.95159555555557,20.972635555555552,21.3,R,950,USNOB1,CCD,systematic_bias,2.0
451,101955,,A1955,2011-11-05 05:58:09.408000+00:00,165.95301555555557,20.972055555555553,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
452,101955,,A1955,2011-11-05 06:00:31.104000+00:00,165.95447555555558,20.971385555555553,21.1,R,950,USNOB1,CCD,systematic_bias,2.0
453,101955,,A1955,2011-11-05 06:02:52.800000+00:00,165.95593555555556,20.970835555555553,21.0,R,950,USNOB1,CCD,systematic_bias,2.0
454,101955,,A1955,2011-11-05 06:05:16.224000+00:00,165.95738555555556,20.970275555555553,21.6,R,950,USNOB1,CCD,systematic_bias,2.0
455,101955,,A1955,2011-11-23 11:22:56.928000+00:00,180.89909555555556,13.846585555555556,21.6,R,H01,USNOB1,CCD,systematic_bias,2.0
456,101955,,A1955,2011-11-23 11:30:56.448000+00:00,180.90322555555557,13.844365555555555,21.4,R,H01,USNOB1,CCD,systematic_bias,2.0
457,101955,,A1955,2011-11-23 11:43:41.952000+00:00,180.90972555555555,13.840835555555556,21.7,R,H01,USNOB1,CCD,systematic_bias,2.0
458,101955,,A1955,2011-11-23 11:53:27.744000+00:00,180.91459555555556,13.838165555555555,21.8,R,H01,USNOB1,CCD,systematic_bias,2.0
459,101955,,A1955,2011-11-27 11:35:25.152000+00:00,183.86030555555556,12.221835555555556,21.3,R,H01,USNOB1,CCD,systematic_bias,2.0
460,101955,,A1955,2011-11-27 11:54:30.816000+00:00,183.86959555555558,12.216555555555555,21.3,R,H01,USNOB1,CCD,systematic_bias,2.0
461,101955,,A1955,2011-11-27 12:05:23.136000+00:00,183.87492555555556,12.213555555555555,21.3,R,H01,USNOB1,CCD,systematic_bias,2.0
462,101955,,A1955,2011-11-27 12:17:49.632000+00:00,183.88101555555556,12.210085555555557,22.0,R,H01,USNOB1,CCD,systematic_bias,2.0
463,101955,,A1955,2012-01-29 11:57:46.944000+00:00,222.69776555555558,-11.020304444444445,21.4,R,H01,USNOB1,CCD,systematic_bias,2.0
464,101955,,A1955,2012-01-29 12:09:19.008000+00:00,222.70159555555557,-11.022834444444443,21.0,R,H01,USNOB1,CCD,systematic_bias,2.0
465,101955,,A1955,2012-01-29 12:27:50.112000+00:00,222.70784555555556,-11.026754444444444,21.5,R,H01,USNOB1,CCD,systematic_bias,2.0
466,101955,,A1955,2012-01-29 12:41:51.648000+00:00,222.71255555555555,-11.029774444444444,20.9,R,H01,USNOB1,CCD,systematic_bias,2.0
467,101955,,A1955,2012-01-30 11:22:20.640000+00:00,223.19226555555557,-11.320114444444444,21.2,R,H01,USNOB1,CCD,systematic_bias,2.0
468,101955,,A1955,2012-01-30 11:42:37.152000+00:00,223.19905555555556,-11.324444444444444,21.6,R,H01,USNOB1,CCD,systematic_bias,2.0
469,101955,,A1955,2012-01-30 12:22:02.784000+00:00,223.21222555555556,-11.332884444444444,21.2,R,H01,USNOB1,CCD,systematic_bias,2.0
470,101955,,A1955,2012-01-30 12:35:44.448000+00:00,223.21680555555557,-11.335834444444444,21.2,R,H01,USNOB1,CCD,systematic_bias,2.0
471,101955,,A1955,2012-02-25 11:35:18.240000+00:00,234.33168555555557,-18.753004444444446,20.7,R,H01,USNOB1,CCD,systematic_bias,2.0
472,101955,,A1955,2012-02-25 11:58:07.680000+00:00,234.33647555555555,-18.757304444444447,20.8,R,H01,USNOB1,CCD,systematic_bias,2.0
473,101955,,A1955,2012-02-25 12:08:39.264000+00:00,234.33867555555557,-18.759304444444446,20.8,R,H01,USNOB1,CCD,systematic_bias,2.0
474,101955,,A1955,2012-02-25 12:31:40.800000+00:00,234.34347555555556,-18.763634444444445,20.8,R,H01,USNOB1,CCD,systematic_bias,2.0
475,101955,,A1955,2012-03-05 09:42:48.672000+00:00,236.85709555555556,-21.141834444444445,20.7,R,H01,USNOB1,CCD,systematic_bias,2.0
476,101955,,A1955,2012-03-05 09:53:32.352000+00:00,236.85859555555555,-21.143834444444447,20.8,R,H01,USNOB1,CCD,systematic_bias,2.0
477,101955,,A1955,2012-03-05 10:21:45.792000+00:00,236.86263555555556,-21.149164444444445,20.8,R,H01,USNOB1,CCD,systematic_bias,2.0
478,101955,,A1955,2012-03-05 10:31:32.448000+00:00,236.86401555555557,-21.151004444444446,20.9,R,H01,USNOB1,CCD,systematic_bias,2.0
479,101955,,,2012-03-15 10:30:25.056000+00:00,238.49497555555556,-23.806274444444448,20.4,R,H01,USNOB1,CCD,systematic_bias,2.0
480,101955,,,2012-03-15 10:55:49.152000+00:00,238.49592555555557,-23.811024444444445,20.4,R,H01,USNOB1,CCD,systematic_bias,2.0
481,101955,,,2012-03-15 11:20:45.600000+00:00,238.49684555555555,-23.815614444444446,20.3,R,H01,USNOB1,CCD,systematic_bias,2.0
482,101955,,,2012-03-15 11:45:02.304000+00:00,238.49776555555556,-23.820084444444447,20.7,R,H01,USNOB1,CCD,systematic_bias,2.0
483,101955,,A1955,2012-03-17 11:20:26.592000+00:00,238.63468555555556,-24.345884444444447,20.3,R,H01,USNOB1,CCD,systematic_bias,2.0
484,101955,,A1955,2012-03-17 11:32:59.136000+00:00,238.63480555555557,-24.348194444444445,20.2,R,H01,USNOB1,CCD,systematic_bias,2.0
485,101955,,A1955,2012-03-17 11:43:22.944000+00:00,238.63493555555556,-24.350114444444447,20.2,R,H01,USNOB1,CCD,systematic_bias,2.0
486,101955,,A1955,2012-03-17 12:02:24.288000+00:00,238.63513555555556,-24.353584444444447,20.3,R,H01,USNOB1,CCD,systematic_bias,2.0
487,101955,,A1955,2012-03-22 10:02:00.384000+00:00,238.65913555555557,-25.653694444444447,20.3,R,H01,USNOB1,CCD,systematic_bias,2.0
488,101955,,A1955,2012-03-22 10:44:09.312000+00:00,238.65680555555556,-25.661474444444448,20.1,R,H01,USNOB1,CCD,systematic_bias,2.0
489,101955,,A1955,2012-03-22 11:12:14.976000+00:00,238.65563555555556,-25.666614444444445,20.2,V,G96,UCAC2,CCD,systematic_bias,2.0
490,101955,,A1955,2012-03-22 11:23:14.208000+00:00,238.65488555555555,-25.668614444444447,20.2,V,G96,UCAC2,CCD,systematic_bias,2.0
491,101955,,A1955,2012-03-22 11:45:06.624000+00:00,238.65367555555557,-25.672584444444446,20.2,V,G96,UCAC2,CCD,systematic_bias,2.0
492,101955,,A1955,2012-03-22 11:52:45.408000+00:00,238.65293555555556,-25.673944444444444,20.2,R,H01,USNOB1,CCD,systematic_bias,2.0
493,101955,,A1955,2012-03-23 10:05:50.208000+00:00,238.60434555555557,-25.917614444444446,20.2,R,H01,USNOB1,CCD,systematic_bias,2.0
494,101955,,A1955,2012-03-23 10:56:04.013000+00:00,238.60118855555555,-25.927044444444448,20.7,V,689,UCAC2,CCD,systematic_bias,2.0
495,101955,,A1955,2012-03-23 11:01:03.216000+00:00,238.60081355555556,-25.927966444444447,20.46,V,689,UCAC2,CCD,systematic_bias,2.0
496,101955,,A1955,2012-03-23 11:05:44.794000+00:00,238.60046855555555,-25.928822444444446,20.49,V,689,UCAC2,CCD,systematic_bias,2.0
497,101955,,A1955,2012-03-23 11:06:06.912000+00:00,238.60009555555555,-25.928664444444447,20.0,R,H01,USNOB1,CCD,systematic_bias,2.0
498,101955,,A1955,2012-03-23 11:09:31.421000+00:00,238.60018855555558,-25.929511444444447,20.53,V,689,UCAC2,CCD,systematic_bias,2.0
499,101955,,A1955,2012-03-23 11:14:00.643000+00:00,238.59990555555555,-25.930308444444446,20.52,V,689,UCAC2,CCD,systematic_bias,2.0
500,101955,,A1955,2012-03-23 11:17:43.642000+00:00,238.59958855555556,-25.930991444444444,20.41,V,689,UCAC2,CCD,systematic_bias,2.0
501,101955,,A1955,2012-03-23 11:21:25.085000+00:00,238.59936355555556,-25.931658444444444,20.65,V,689,UCAC2,CCD,systematic_bias,2.0
502,101955,,A1955,2012-03-23 11:25:02.035000+00:00,238.59908055555556,-25.932325444444444,20.53,V,689,UCAC2,CCD,systematic_bias,2.0
503,101955,,A1955,2012-03-23 11:28:39.590000+00:00,238.59886355555557,-25.932969444444446,20.58,V,689,UCAC2,CCD,systematic_bias,2.0
504,101955,,A1955,2012-03-23 11:56:30.912000+00:00,238.59651555555556,-25.937804444444446,20.0,R,H01,USNOB1,CCD,systematic_bias,2.0
505,101955,,A1955,2012-03-24 10:00:52.128000+00:00,238.52918555555556,-26.179254444444446,20.0,R,H01,USNOB1,CCD,systematic_bias,2.0
506,101955,,A1955,2012-03-24 10:36:56.448000+00:00,238.52643855555556,-26.186061444444444,20.68,V,689,UCAC2,CCD,systematic_bias,2.0
507,101955,,A1955,2012-03-24 10:40:30.374000+00:00,238.52614755555555,-26.186733444444446,20.57,V,689,UCAC2,CCD,systematic_bias,2.0
508,101955,,A1955,2012-03-24 10:44:04.042000+00:00,238.52586355555556,-26.187369444444446,20.57,V,689,UCAC2,CCD,systematic_bias,2.0
509,101955,,A1955,2012-03-24 11:22:47.424000+00:00,238.52218555555555,-26.194164444444446,20.0,R,H01,USNOB1,CCD,systematic_bias,2.0
510,101955,,A1955,2012-03-24 12:07:29.280000+00:00,238.51834555555556,-26.202224444444447,20.0,R,H01,USNOB1,CCD,systematic_bias,2.0
511,101955,,A1955,2012-03-25 09:59:16.224000+00:00,238.43234555555557,-26.440664444444447,20.1,R,H01,USNOB1,CCD,systematic_bias,2.0
512,101955,,A1955,2012-03-25 10:58:11.712000+00:00,238.42642555555557,-26.451414444444445,19.9,R,H01,USNOB1,CCD,systematic_bias,2.0
513,101955,,A1955,2012-03-25 11:18:22.694000+00:00,238.42482655555557,-26.455302444444445,20.04,V,689,UCAC2,CCD,systematic_bias,2.0
514,101955,,A1955,2012-03-25 11:21:55.930000+00:00,238.42435955555555,-26.455872444444445,20.02,V,689,UCAC2,CCD,systematic_bias,2.0
515,101955,,A1955,2012-03-25 11:53:38.112000+00:00,238.42080555555557,-26.461384444444445,20.3,R,H01,USNOB1,CCD,systematic_bias,2.0
516,101955,,A1955,2012-03-27 09:44:02.112000+00:00,238.17426555555556,-26.958134444444447,20.4,R,H01,USNOB1,CCD,systematic_bias,2.0
517,101955,,A1955,2012-03-27 10:30:58.752000+00:00,238.16813555555555,-26.966634444444445,20.3,R,H01,USNOB1,CCD,systematic_bias,2.0
518,101955,,A1955,2012-03-27 11:58:50.016000+00:00,238.15647555555557,-26.982254444444447,20.1,R,H01,USNOB1,CCD,systematic_bias,2.0
519,101955,,A1955,2012-03-28 09:05:28.320000+00:00,238.01622555555556,-27.209274444444446,20.0,R,H01,USNOB1,CCD,systematic_bias,2.0
520,101955,,A1955,2012-03-28 10:02:08.160000+00:00,238.00793555555558,-27.219554444444444,19.9,R,H01,USNOB1,CCD,systematic_bias,2.0
521,101955,,A1955,2012-03-28 11:57:47.808000+00:00,237.99068555555556,-27.240114444444448,19.9,R,H01,USNOB1,CCD,systematic_bias,2.0
522,101955,,A1955,2012-03-29 09:27:12.960000+00:00,237.82651555555557,-27.469774444444447,20.2,R,H01,USNOB1,CCD,systematic_bias,2.0
523,101955,,A1955,2012-03-29 10:16:57.216000+00:00,237.81830555555555,-27.478724444444445,20.0,R,H01,USNOB1,CCD,systematic_bias,2.0
524,101955,,A1955,2012-03-29 10:56:32.352000+00:00,237.81180555555557,-27.485754444444446,20.0,R,H01,USNOB1,CCD,systematic_bias,2.0
525,101955,,A1955,2012-04-18 07:06:50.688000+00:00,229.02597555555556,-31.674944444444446,19.0,R,H01,USNOB1,CCD,systematic_bias,2.0
526,101955,,A1955,2012-04-18 07:57:59.616000+00:00,229.00038555555557,-31.679944444444445,19.1,R,H01,USNOB1,CCD,systematic_bias,2.0
527,101955,,A1955,2012-04-18 09:07:46.560000+00:00,228.96530555555557,-31.686444444444447,19.1,R,H01,USNOB1,CCD,systematic_bias,2.0
