obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec,is_targeted_row
360,101955,,A1955,2011-09-14 04:01:52.608000+00:00,87.41313,22.77708,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
361,101955,,A1955,2011-09-14 04:04:59.232000+00:00,87.41746,22.77853,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
362,101955,,A1955,2011-09-14 04:08:05.856000+00:00,87.41341666666666,22.771606666666667,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,True
363,101955,,A1955,2011-09-14 04:11:11.616000+00:00,87.42608,22.78139,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
364,101955,,A1955,2011-09-14 04:14:19.104000+00:00,87.43037,22.78283,18.8,R,950,USNOB1,CCD,targeted_outlier,30.0,False
365,101955,,A1955,2011-09-14 04:18:16.704000+00:00,87.43596,22.78472,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
366,101955,,A1955,2011-09-14 04:21:23.328000+00:00,87.44025,22.78603,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
367,101955,,A1955,2011-09-14 04:24:29.088000+00:00,87.44454,22.78756,19.5,R,950,USNOB1,CCD,targeted_outlier,30.0,False
368,101955,,A1955,2011-09-14 04:28:22.368000+00:00,87.44987,22.78931,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
369,101955,,A1955,2011-09-14 04:32:14.784000+00:00,87.45529,22.79114,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
370,101955,,A1955,2011-09-14 04:35:31.776000+00:00,87.45983,22.79258,19.4,R,950,USNOB1,CCD,targeted_outlier,30.0,False
371,101955,,A1955,2011-09-14 04:39:25.056000+00:00,87.46525,22.79444,19.5,R,950,USNOB1,CCD,targeted_outlier,30.0,False
372,101955,,A1955,2011-09-14 04:42:30.816000+00:00,87.4695,22.79586,19.4,R,950,USNOB1,CCD,targeted_outlier,30.0,False
373,101955,,A1955,2011-09-14 04:46:24.960000+00:00,87.47496,22.79767,19.4,R,950,USNOB1,CCD,targeted_outlier,30.0,False
374,101955,,A1955,2011-09-14 04:50:58.848000+00:00,87.48129,22.79972,19.4,R,950,USNOB1,CCD,targeted_outlier,30.0,False
375,101955,,A1955,2011-09-14 05:00:08.352000+00:00,87.49387,22.80397,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
376,101955,,A1955,2011-09-14 05:04:10.272000+00:00,87.49946,22.80581,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
377,101955,,A1955,2011-09-14 05:08:02.688000+00:00,87.50483,22.80761,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
378,101955,,A1955,2011-09-14 05:11:26.592000+00:00,87.50954,22.80917,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
379,101955,,A1955,2011-09-14 05:14:10.752000+00:00,87.51325,22.81039,18.8,R,950,USNOB1,CCD,targeted_outlier,30.0,False
380,101955,,A1955,2011-09-14 05:18:03.168000+00:00,87.51863,22.81225,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
381,101955,,A1955,2011-09-14 05:21:09.792000+00:00,87.52279,22.81358,18.8,R,950,USNOB1,CCD,targeted_outlier,30.0,False
382,101955,,A1955,2011-09-14 05:24:24.192000+00:00,87.52746,22.81511,19.5,R,950,USNOB1,CCD,targeted_outlier,30.0,False
383,101955,,A1955,2011-09-14 05:27:44.640000+00:00,87.53212,22.81661,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
384,101955,,A1955,2011-09-23 10:08:44.736000+00:00,106.40013,27.28869,20.1,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
385,101955,,A1955,2011-09-23 10:26:44.736000+00:00,106.42467,27.29303,20.2,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
386,101955,,A1955,2011-09-23 10:43:19.200000+00:00,106.44712,27.297,20.2,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
387,101955,,A1955,2011-09-23 10:58:53.184000+00:00,106.46821,27.30072,20.3,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
388,101955,,A1955,2011-09-25 11:51:52.704000+00:00,110.499,27.87969,20.5,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
389,101955,,A1955,2011-09-25 12:02:42.432000+00:00,110.51321,27.88172,20.4,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
390,101955,,A1955,2011-09-25 12:07:11.136000+00:00,110.51908,27.88253,20.3,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
391,101955,,A1955,2011-09-25 12:12:15.264000+00:00,110.52583,27.88347,20.5,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
392,101955,,P101sUk,2011-09-25 13:42:07.488000+00:00,110.652946,27.899983,20.9,w,F51,2MASS,CCD,targeted_outlier,30.0,False
393,101955,,P101sUk,2011-09-25 13:55:31.872000+00:00,110.670792,27.9025,21.1,w,F51,2MASS,CCD,targeted_outlier,30.0,False
394,101955,,P101sUk,2011-09-25 14:02:19.680000+00:00,110.679604,27.903789,21.3,w,F51,2MASS,CCD,targeted_outlier,30.0,False
395,101955,,A1955,2011-09-26 09:54:20.736000+00:00,112.28854,28.09106,20.5,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
396,101955,,A1955,2011-09-26 10:59:52.800000+00:00,112.37467,28.10206,20.3,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
397,101955,,A1955,2011-09-26 11:21:30.528000+00:00,112.40279,28.10564,20.6,R,H01,UCAC3,CCD,targeted_outlier,30.0,False
398,101955,,A1955,2011-09-29 10:24:25.632000+00:00,117.99492,28.59597,20.3,R,H01,USNOB1,CCD,targeted_outlier,30.0,False
399,101955,,A1955,2011-09-29 10:50:28.608000+00:00,118.02758,28.59861,20.4,R,H01,USNOB1,CCD,targeted_outlier,30.0,False
400,101955,,A1955,2011-09-29 11:18:36+00:00,118.06271,28.60136,20.3,R,H01,USNOB1,CCD,targeted_outlier,30.0,False
401,101955,,A1955,2011-09-29 11:51:56.160000+00:00,118.10421,28.60456,20.8,R,H01,USNOB1,CCD,targeted_outlier,30.0,False
402,101955,,A1955,2011-10-01 11:03:56.448000+00:00,121.66617,28.77653,20.8,R,H01,USNOB1,CCD,targeted_outlier,30.0,False
403,101955,,A1955,2011-10-01 11:20:08.448000+00:00,121.68571,28.77744,20.8,R,H01,USNOB1,CCD,targeted_outlier,30.0,False
404,101955,,A1955,2011-10-01 11:42:44.064000+00:00,121.71283,28.77869,20.5,R,H01,USNOB1,CCD,targeted_outlier,30.0,False
405,101955,,A1955,2011-11-05 04:05:43.296000+00:00,165.88275,20.99914,20.9,R,950,USNOB1,CCD,targeted_outlier,30.0,False
406,101955,,A1955,2011-11-05 04:07:35.616000+00:00,165.88404,20.99869,20.5,R,950,USNOB1,CCD,targeted_outlier,30.0,False
407,101955,,A1955,2011-11-05 04:09:40.032000+00:00,165.88517,20.99814,21.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
408,101955,,A1955,2011-11-05 04:12:30.240000+00:00,165.88708,20.99747,21.5,R,950,USNOB1,CCD,targeted_outlier,30.0,False
409,101955,,A1955,2011-11-05 04:14:51.936000+00:00,165.88854,20.99689,21.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
410,101955,,A1955,2011-11-05 04:19:24.096000+00:00,165.89146,20.99583,21.5,R,950,USNOB1,CCD,targeted_outlier,30.0,False
411,101955,,A1955,2011-11-05 04:21:45.792000+00:00,165.89288,20.99517,21.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
412,101955,,A1955,2011-11-05 04:24:09.216000+00:00,165.89437,20.99464,21.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
